date_id,release_date,year,month
1364,2015-09-25,2015,9
1365,2015-09-28,2015,9
1366,2015-09-29,2015,9
1367,2015-09-30,2015,9
1368,2015-10-01,2015,10
1369,2015-10-02,2015,10
1370,2015-10-05,2015,10
1371,2015-10-06,2015,10
1372,2015-10-07,2015,10
1373,2015-10-08,2015,10
1374,2015-10-09,2015,10
1375,2015-10-12,2015,10
1376,2015-10-13,2015,10
1377,2015-10-14,2015,10
1378,2015-10-15,2015,10
1379,2015-10-16,2015,10
1380,2015-10-19,2015,10
1381,2015-10-20,2015,10
1382,2015-10-21,2015,10
1383,2015-10-22,2015,10
1384,2015-10-23,2015,10
1385,2015-10-26,2015,10
1386,2015-10-27,2015,10
1387,2015-10-28,2015,10
1388,2015-10-29,2015,10
1389,2015-10-30,2015,10
1390,2015-10-31,2015,10
1391,2015-11-02,2015,11
1392,2015-11-03,2015,11
1393,2015-11-04,2015,11
1394,2015-11-05,2015,11
1395,2015-11-06,2015,11
1396,2015-11-09,2015,11
1397,2015-11-10,2015,11
1398,2015-11-11,2015,11
1399,2015-11-12,2015,11
1400,2015-11-13,2015,11
1401,2015-11-16,2015,11
1402,2015-11-17,2015,11
1403,2015-11-18,2015,11
1404,2015-11-19,2015,11
1405,2015-11-20,2015,11
1406,2015-11-23,2015,11
1407,2015-11-24,2015,11
1408,2015-11-25,2015,11
1409,2015-11-26,2015,11
1410,2015-11-27,2015,11
1411,2015-11-30,2015,11
1412,2015-12-01,2015,12
1413,2015-12-02,2015,12
1414,2015-12-03,2015,12
1415,2015-12-04,2015,12
1416,2015-12-05,2015,12
1417,2015-12-06,2015,12
1418,2015-12-07,2015,12
1419,2015-12-08,2015,12
1420,2015-12-09,2015,12
1421,2015-12-10,2015,12
1422,2015-12-11,2015,12
1423,2015-12-14,2015,12
1424,2015-12-15,2015,12
1425,2015-12-16,2015,12
1426,2015-12-17,2015,12
1427,2015-12-18,2015,12
1428,2015-12-21,2015,12
1429,2015-12-22,2015,12
1430,2015-12-23,2015,12
1431,2015-12-24,2015,12
1432,2015-12-25,2015,12
1433,2015-12-28,2015,12
1434,2015-12-30,2015,12
1435,2015-12-31,2015,12
1436,2016-01-01,2016,1
1437,2016-01-04,2016,1
1438,2016-01-05,2016,1
1439,2016-01-06,2016,1
1440,2016-01-07,2016,1
1441,2016-01-08,2016,1
1442,2016-01-11,2016,1
1443,2016-01-12,2016,1
1444,2016-01-13,2016,1
1445,2016-01-14,2016,1
1446,2016-01-15,2016,1
1447,2016-01-18,2016,1
1448,2016-01-19,2016,1
1449,2016-01-20,2016,1
1450,2016-01-21,2016,1
1451,2016-01-22,2016,1
1452,2016-01-25,2016,1
1453,2016-01-26,2016,1
1454,2016-01-27,2016,1
1455,2016-01-28,2016,1
1456,2016-01-29,2016,1
1457,2016-02-01,2016,2
1458,2016-02-02,2016,2
1459,2016-02-03,2016,2
1460,2016-02-04,2016,2
1461,2016-02-05,2016,2
1462,2016-02-08,2016,2
1463,2016-02-09,2016,2
1464,2016-02-11,2016,2
1465,2016-02-12,2016,2
1466,2016-02-15,2016,2
1467,2016-02-16,2016,2
1468,2016-02-17,2016,2
1469,2016-02-18,2016,2
1470,2016-02-19,2016,2
1471,2016-02-22,2016,2
1472,2016-02-23,2016,2
1473,2016-02-24,2016,2
1474,2016-02-25,2016,2
1475,2016-02-26,2016,2
1476,2016-02-28,2016,2
1477,2016-02-29,2016,2
1478,2016-03-01,2016,3
1479,2016-03-02,2016,3
1480,2016-03-03,2016,3
1481,2016-03-04,2016,3
1482,2016-03-06,2016,3
1483,2016-03-07,2016,3
1484,2016-03-08,2016,3
1485,2016-03-09,2016,3
1486,2016-03-10,2016,3
1487,2016-03-11,2016,3
1488,2016-03-14,2016,3
1489,2016-03-15,2016,3
1490,2016-03-16,2016,3
1491,2016-03-17,2016,3
1492,2016-03-18,2016,3
1493,2016-03-19,2016,3
1494,2016-03-20,2016,3
1495,2016-03-21,2016,3
1496,2016-03-22,2016,3
1497,2016-03-23,2016,3
1498,2016-03-24,2016,3
1499,2016-03-25,2016,3
1500,2016-03-28,2016,3
1501,2016-03-29,2016,3
1502,2016-03-30,2016,3
1503,2016-03-31,2016,3
1504,2016-04-01,2016,4
1505,2016-04-04,2016,4
1506,2016-04-05,2016,4
1507,2016-04-06,2016,4
1508,2016-04-07,2016,4
1509,2016-04-08,2016,4
1510,2016-04-09,2016,4
1511,2016-04-11,2016,4
1512,2016-04-12,2016,4
1513,2016-04-13,2016,4
1514,2016-04-14,2016,4
1515,2016-04-15,2016,4
1516,2016-04-16,2016,4
1517,2016-04-17,2016,4
1518,2016-04-18,2016,4
1519,2016-04-19,2016,4
1520,2016-04-20,2016,4
1521,2016-04-21,2016,4
1522,2016-04-22,2016,4
1523,2016-04-23,2016,4
1524,2016-04-24,2016,4
1525,2016-04-25,2016,4
1526,2016-04-26,2016,4
1527,2016-04-27,2016,4
1528,2016-04-28,2016,4
1529,2016-04-29,2016,4
1530,2016-04-30,2016,4
1531,2016-05-01,2016,5
1532,2016-05-02,2016,5
1533,2016-05-03,2016,5
1534,2016-05-04,2016,5
1535,2016-05-05,2016,5
1536,2016-05-06,2016,5
1537,2016-05-07,2016,5
1538,2016-05-08,2016,5
1539,2016-05-09,2016,5
1540,2016-05-10,2016,5
1541,2016-05-11,2016,5
1542,2016-05-12,2016,5
1543,2016-05-13,2016,5
1544,2016-05-14,2016,5
1545,2016-05-15,2016,5
1546,2016-05-16,2016,5
1547,2016-05-17,2016,5
1548,2016-05-18,2016,5
1549,2016-05-19,2016,5
1550,2016-05-20,2016,5
1551,2016-05-22,2016,5
1552,2016-05-23,2016,5
1553,2016-05-24,2016,5
1554,2016-05-25,2016,5
1555,2016-05-26,2016,5
1556,2016-05-27,2016,5
1557,2016-05-29,2016,5
1558,2016-05-30,2016,5
1559,2016-05-31,2016,5
1560,2016-06-01,2016,6
1561,2016-06-02,2016,6
1562,2016-06-03,2016,6
1563,2016-06-04,2016,6
1564,2016-06-05,2016,6
1565,2016-06-06,2016,6
1566,2016-06-07,2016,6
1567,2016-06-08,2016,6
1568,2016-06-09,2016,6
1569,2016-06-10,2016,6
1570,2016-06-11,2016,6
1571,2016-06-12,2016,6
1572,2016-06-13,2016,6
1573,2016-06-14,2016,6
1574,2016-06-15,2016,6
1575,2016-06-16,2016,6
1576,2016-06-17,2016,6
1577,2016-06-19,2016,6
1578,2016-06-20,2016,6
1579,2016-06-21,2016,6
1580,2016-06-22,2016,6
1581,2016-06-23,2016,6
1582,2016-06-24,2016,6
1583,2016-06-26,2016,6
1584,2016-06-27,2016,6
1585,2016-06-28,2016,6
1586,2016-06-29,2016,6
1587,2016-06-30,2016,6
1588,2016-07-01,2016,7
1589,2016-07-04,2016,7
1590,2016-07-05,2016,7
1591,2016-07-06,2016,7
1592,2016-07-07,2016,7
1593,2016-07-08,2016,7
1594,2016-07-09,2016,7
1595,2016-07-10,2016,7
1596,2016-07-11,2016,7
1597,2016-07-12,2016,7
1598,2016-07-13,2016,7
1599,2016-07-14,2016,7
1600,2016-07-15,2016,7
1601,2016-07-16,2016,7
1602,2016-07-17,2016,7
1603,2016-07-18,2016,7
1604,2016-07-19,2016,7
1605,2016-07-20,2016,7
1606,2016-07-21,2016,7
1607,2016-07-22,2016,7
1608,2016-07-23,2016,7
1609,2016-07-25,2016,7
1610,2016-07-26,2016,7
1611,2016-07-27,2016,7
1612,2016-07-28,2016,7
1613,2016-07-29,2016,7
1614,2016-07-30,2016,7
1615,2016-07-31,2016,7
1616,2016-08-01,2016,8
1617,2016-08-02,2016,8
1618,2016-08-03,2016,8
1619,2016-08-04,2016,8
1620,2016-08-05,2016,8
1621,2016-08-06,2016,8
1622,2016-08-07,2016,8
1623,2016-08-08,2016,8
1624,2016-08-09,2016,8
1625,2016-08-10,2016,8
1626,2016-08-11,2016,8
1627,2016-08-12,2016,8
1628,2016-08-13,2016,8
1629,2016-08-14,2016,8
1630,2016-08-15,2016,8
1631,2016-08-16,2016,8
1632,2016-08-17,2016,8
1633,2016-08-18,2016,8
1634,2016-08-19,2016,8
1635,2016-08-20,2016,8
1636,2016-08-21,2016,8
1637,2016-08-22,2016,8
1638,2016-08-23,2016,8
1639,2016-08-24,2016,8
1640,2016-08-25,2016,8
1641,2016-08-26,2016,8
1642,2016-08-27,2016,8
1643,2016-08-28,2016,8
1644,2016-08-29,2016,8
1645,2016-08-30,2016,8
1646,2016-08-31,2016,8
1647,2016-09-01,2016,9
1648,2016-09-02,2016,9
1649,2016-09-03,2016,9
1650,2016-09-04,2016,9
1651,2016-09-05,2016,9
1652,2016-09-06,2016,9
1653,2016-09-07,2016,9
1654,2016-09-08,2016,9
1655,2016-09-09,2016,9
1656,2016-09-10,2016,9
1657,2016-09-11,2016,9
1658,2016-09-12,2016,9
1659,2016-09-13,2016,9
1660,2016-09-14,2016,9
1661,2016-09-15,2016,9
1662,2016-09-16,2016,9
1663,2016-09-17,2016,9
1664,2016-09-18,2016,9
1665,2016-09-19,2016,9
1666,2016-09-20,2016,9
1667,2016-09-21,2016,9
1668,2016-09-22,2016,9
1669,2016-09-23,2016,9
1670,2016-09-25,2016,9
1671,2016-09-26,2016,9
1672,2016-09-27,2016,9
1673,2016-09-28,2016,9
1674,2016-09-29,2016,9
1675,2016-09-30,2016,9
1676,2016-10-01,2016,10
1677,2016-10-02,2016,10
1678,2016-10-03,2016,10
1679,2016-10-04,2016,10
1680,2016-10-05,2016,10
1681,2016-10-06,2016,10
1682,2016-10-07,2016,10
1683,2016-10-08,2016,10
1684,2016-10-10,2016,10
1685,2016-10-11,2016,10
1686,2016-10-12,2016,10
1687,2016-10-13,2016,10
1688,2016-10-14,2016,10
1689,2016-10-15,2016,10
1690,2016-10-16,2016,10
1691,2016-10-17,2016,10
1692,2016-10-18,2016,10
1693,2016-10-19,2016,10
1694,2016-10-20,2016,10
1695,2016-10-21,2016,10
1696,2016-10-22,2016,10
1697,2016-10-23,2016,10
1698,2016-10-24,2016,10
1699,2016-10-25,2016,10
1700,2016-10-26,2016,10
1701,2016-10-27,2016,10
1702,2016-10-28,2016,10
1703,2016-10-30,2016,10
1704,2016-10-31,2016,10
1705,2016-11-01,2016,11
1706,2016-11-02,2016,11
1707,2016-11-03,2016,11
1708,2016-11-04,2016,11
1709,2016-11-05,2016,11
1710,2016-11-06,2016,11
1711,2016-11-07,2016,11
1712,2016-11-08,2016,11
1713,2016-11-09,2016,11
1714,2016-11-10,2016,11
1715,2016-11-11,2016,11
1716,2016-11-12,2016,11
1717,2016-11-13,2016,11
1718,2016-11-14,2016,11
1719,2016-11-15,2016,11
1720,2016-11-16,2016,11
1721,2016-11-17,2016,11
1722,2016-11-18,2016,11
1723,2016-11-20,2016,11
1724,2016-11-21,2016,11
1725,2016-11-22,2016,11
1726,2016-11-23,2016,11
1727,2016-11-24,2016,11
1728,2016-11-25,2016,11
1729,2016-11-26,2016,11
1730,2016-11-27,2016,11
1731,2016-11-28,2016,11
1732,2016-11-29,2016,11
1733,2016-11-30,2016,11
1734,2016-12-01,2016,12
1735,2016-12-02,2016,12
1736,2016-12-03,2016,12
1737,2016-12-04,2016,12
1738,2016-12-05,2016,12
1739,2016-12-06,2016,12
1740,2016-12-07,2016,12
1741,2016-12-08,2016,12
1742,2016-12-09,2016,12
1743,2016-12-10,2016,12
1744,2016-12-11,2016,12
1745,2016-12-12,2016,12
1746,2016-12-13,2016,12
1747,2016-12-14,2016,12
1748,2016-12-15,2016,12
1749,2016-12-16,2016,12
1750,2016-12-17,2016,12
1751,2016-12-18,2016,12
1752,2016-12-19,2016,12
1753,2016-12-20,2016,12
1754,2016-12-21,2016,12
1755,2016-12-22,2016,12
1756,2016-12-23,2016,12
1757,2016-12-24,2016,12
1758,2016-12-26,2016,12
1759,2016-12-27,2016,12
1760,2016-12-28,2016,12
1761,2016-12-29,2016,12
1762,2016-12-30,2016,12
1763,2017-01-01,2017,1
1764,2017-01-02,2017,1
1765,2017-01-03,2017,1
1766,2017-01-04,2017,1
1767,2017-01-05,2017,1
1768,2017-01-06,2017,1
1769,2017-01-07,2017,1
1770,2017-01-09,2017,1
1771,2017-01-10,2017,1
1772,2017-01-11,2017,1
1773,2017-01-12,2017,1
1774,2017-01-13,2017,1
1775,2017-01-14,2017,1
1776,2017-01-16,2017,1
1777,2017-01-17,2017,1
1778,2017-01-18,2017,1
1779,2017-01-19,2017,1
1780,2017-01-20,2017,1
1781,2017-01-21,2017,1
1782,2017-01-22,2017,1
1783,2017-01-23,2017,1
1784,2017-01-24,2017,1
1785,2017-01-25,2017,1
1786,2017-01-26,2017,1
1787,2017-01-27,2017,1
1788,2017-01-28,2017,1
1789,2017-01-29,2017,1
1790,2017-01-30,2017,1
1791,2017-01-31,2017,1
1792,2017-02-01,2017,2
1793,2017-02-02,2017,2
1794,2017-02-03,2017,2
1795,2017-02-04,2017,2
1796,2017-02-05,2017,2
1797,2017-02-06,2017,2
1798,2017-02-07,2017,2
1799,2017-02-08,2017,2
1800,2017-02-09,2017,2
1801,2017-02-10,2017,2
1802,2017-02-11,2017,2
1803,2017-02-12,2017,2
1804,2017-02-13,2017,2
1805,2017-02-14,2017,2
1806,2017-02-15,2017,2
1807,2017-02-16,2017,2
1808,2017-02-17,2017,2
1809,2017-02-18,2017,2
1810,2017-02-20,2017,2
1811,2017-02-21,2017,2
1812,2017-02-22,2017,2
1813,2017-02-23,2017,2
1814,2017-02-24,2017,2
1815,2017-02-26,2017,2
1816,2017-02-27,2017,2
1817,2017-02-28,2017,2
1818,2017-03-01,2017,3
1819,2017-03-02,2017,3
1820,2017-03-03,2017,3
1821,2017-03-04,2017,3
1822,2017-03-06,2017,3
1823,2017-03-07,2017,3
1824,2017-03-08,2017,3
1825,2017-03-09,2017,3
1826,2017-03-10,2017,3
1827,2017-03-11,2017,3
1828,2017-03-13,2017,3
1829,2017-03-14,2017,3
1830,2017-03-15,2017,3
1831,2017-03-16,2017,3
1832,2017-03-17,2017,3
1833,2017-03-18,2017,3
1834,2017-03-20,2017,3
1835,2017-03-21,2017,3
1836,2017-03-22,2017,3
1837,2017-03-23,2017,3
1838,2017-03-24,2017,3
1839,2017-03-25,2017,3
1840,2017-03-27,2017,3
1841,2017-03-28,2017,3
1842,2017-03-29,2017,3
1843,2017-03-30,2017,3
1844,2017-03-31,2017,3
1845,2017-04-01,2017,4
1846,2017-04-02,2017,4
1847,2017-04-03,2017,4
1848,2017-04-04,2017,4
1849,2017-04-05,2017,4
1850,2017-04-06,2017,4
1851,2017-04-07,2017,4
1852,2017-04-08,2017,4
1853,2017-04-09,2017,4
1854,2017-04-10,2017,4
1855,2017-04-11,2017,4
1856,2017-04-12,2017,4
1857,2017-04-13,2017,4
1858,2017-04-14,2017,4
1859,2017-04-16,2017,4
1860,2017-04-17,2017,4
1861,2017-04-18,2017,4
1862,2017-04-19,2017,4
1863,2017-04-20,2017,4
1864,2017-04-21,2017,4
1865,2017-04-22,2017,4
1866,2017-04-23,2017,4
1867,2017-04-24,2017,4
1868,2017-04-25,2017,4
1869,2017-04-26,2017,4
1870,2017-04-27,2017,4
1871,2017-04-28,2017,4
1872,2017-04-29,2017,4
1873,2017-04-30,2017,4
1874,2017-05-01,2017,5
1875,2017-05-02,2017,5
1876,2017-05-03,2017,5
1877,2017-05-04,2017,5
1878,2017-05-05,2017,5
1879,2017-05-06,2017,5
1880,2017-05-08,2017,5
1881,2017-05-09,2017,5
1882,2017-05-10,2017,5
1883,2017-05-11,2017,5
1884,2017-05-12,2017,5
1885,2017-05-14,2017,5
1886,2017-05-15,2017,5
1887,2017-05-16,2017,5
1888,2017-05-17,2017,5
1889,2017-05-18,2017,5
1890,2017-05-19,2017,5
1891,2017-05-21,2017,5
1892,2017-05-22,2017,5
1893,2017-05-23,2017,5
1894,2017-05-24,2017,5
1895,2017-05-25,2017,5
1896,2017-05-26,2017,5
1897,2017-05-27,2017,5
1898,2017-05-29,2017,5
1899,2017-05-30,2017,5
1900,2017-05-31,2017,5
1901,2017-06-01,2017,6
1902,2017-06-02,2017,6
1903,2017-06-03,2017,6
1904,2017-06-04,2017,6
1905,2017-06-05,2017,6
1906,2017-06-06,2017,6
1907,2017-06-07,2017,6
1908,2017-06-08,2017,6
1909,2017-06-09,2017,6
1910,2017-06-12,2017,6
1911,2017-06-13,2017,6
1912,2017-06-14,2017,6
1913,2017-06-15,2017,6
1914,2017-06-16,2017,6
1915,2017-06-19,2017,6
1916,2017-06-20,2017,6
1917,2017-06-21,2017,6
1918,2017-06-22,2017,6
1919,2017-06-23,2017,6
1920,2017-06-24,2017,6
1921,2017-06-25,2017,6
1922,2017-06-26,2017,6
1923,2017-06-27,2017,6
1924,2017-06-28,2017,6
1925,2017-06-29,2017,6
1926,2017-06-30,2017,6
1927,2017-07-01,2017,7
1928,2017-07-03,2017,7
1929,2017-07-04,2017,7
1930,2017-07-05,2017,7
1931,2017-07-06,2017,7
1932,2017-07-07,2017,7
1933,2017-07-08,2017,7
1934,2017-07-09,2017,7
1935,2017-07-10,2017,7
1936,2017-07-11,2017,7
1937,2017-07-12,2017,7
1938,2017-07-13,2017,7
1939,2017-07-14,2017,7
1940,2017-07-15,2017,7
1941,2017-07-16,2017,7
1942,2017-07-17,2017,7
1943,2017-07-18,2017,7
1944,2017-07-19,2017,7
1945,2017-07-20,2017,7
1946,2017-07-21,2017,7
1947,2017-07-22,2017,7
1948,2017-07-23,2017,7
1949,2017-07-24,2017,7
1950,2017-07-25,2017,7
1951,2017-07-26,2017,7
1952,2017-07-27,2017,7
1953,2017-07-28,2017,7
1954,2017-07-29,2017,7
1955,2017-07-30,2017,7
1956,2017-07-31,2017,7
1957,2017-08-01,2017,8
1958,2017-08-02,2017,8
1959,2017-08-03,2017,8
1960,2017-08-04,2017,8
1961,2017-08-05,2017,8
1962,2017-08-06,2017,8
1963,2017-08-07,2017,8
1964,2017-08-08,2017,8
1965,2017-08-09,2017,8
1966,2017-08-10,2017,8
1967,2017-08-11,2017,8
1968,2017-08-12,2017,8
1969,2017-08-13,2017,8
1970,2017-08-14,2017,8
1971,2017-08-15,2017,8
1972,2017-08-16,2017,8
1973,2017-08-17,2017,8
1974,2017-08-18,2017,8
1975,2017-08-19,2017,8
1976,2017-08-20,2017,8
1977,2017-08-21,2017,8
1978,2017-08-22,2017,8
1979,2017-08-23,2017,8
1980,2017-08-24,2017,8
1981,2017-08-25,2017,8
1982,2017-08-26,2017,8
1983,2017-08-27,2017,8
1984,2017-08-28,2017,8
1985,2017-08-29,2017,8
1986,2017-08-30,2017,8
1987,2017-08-31,2017,8
1988,2017-09-01,2017,9
1989,2017-09-02,2017,9
1990,2017-09-03,2017,9
1991,2017-09-04,2017,9
1992,2017-09-05,2017,9
1993,2017-09-06,2017,9
1994,2017-09-07,2017,9
1995,2017-09-08,2017,9
1996,2017-09-09,2017,9
1997,2017-09-10,2017,9
1998,2017-09-11,2017,9
1999,2017-09-12,2017,9
2000,2017-09-13,2017,9
2001,2017-09-14,2017,9
2002,2017-09-15,2017,9
2003,2017-09-16,2017,9
2004,2017-09-17,2017,9
2005,2017-09-18,2017,9
2006,2017-09-19,2017,9
2007,2017-09-20,2017,9
2008,2017-09-21,2017,9
2009,2017-09-22,2017,9
2010,2017-09-23,2017,9
2011,2017-09-24,2017,9
2012,2017-09-25,2017,9
2013,2017-09-26,2017,9
2014,2017-09-27,2017,9
2015,2017-09-28,2017,9
2016,2017-09-29,2017,9
2017,2017-09-30,2017,9
2018,2017-10-01,2017,10
2019,2017-10-02,2017,10
2020,2017-10-03,2017,10
2021,2017-10-04,2017,10
2022,2017-10-05,2017,10
2023,2017-10-06,2017,10
2024,2017-10-07,2017,10
2025,2017-10-08,2017,10
2026,2017-10-09,2017,10
2027,2017-10-10,2017,10
2028,2017-10-11,2017,10
2029,2017-10-12,2017,10
2030,2017-10-13,2017,10
2031,2017-10-14,2017,10
2032,2017-10-15,2017,10
2033,2017-10-16,2017,10
2034,2017-10-17,2017,10
2035,2017-10-18,2017,10
2036,2017-10-19,2017,10
2037,2017-10-20,2017,10
2038,2017-10-21,2017,10
2039,2017-10-22,2017,10
2040,2017-10-23,2017,10
2041,2017-10-24,2017,10
2042,2017-10-25,2017,10
2043,2017-10-26,2017,10
2044,2017-10-27,2017,10
2045,2017-10-28,2017,10
2046,2017-10-29,2017,10
2047,2017-10-30,2017,10
2048,2017-10-31,2017,10
2049,2017-11-01,2017,11
2050,2017-11-02,2017,11
2051,2017-11-03,2017,11
2052,2017-11-04,2017,11
2053,2017-11-05,2017,11
2054,2017-11-06,2017,11
2055,2017-11-07,2017,11
2056,2017-11-08,2017,11
2057,2017-11-09,2017,11
2058,2017-11-10,2017,11
2059,2017-11-11,2017,11
2060,2017-11-12,2017,11
2061,2017-11-13,2017,11
2062,2017-11-14,2017,11
2063,2017-11-15,2017,11
2064,2017-11-16,2017,11
2065,2017-11-17,2017,11
2066,2017-11-18,2017,11
2067,2017-11-19,2017,11
2068,2017-11-20,2017,11
2069,2017-11-21,2017,11
2070,2017-11-22,2017,11
2071,2017-11-23,2017,11
2072,2017-11-24,2017,11
2073,2017-11-25,2017,11
2074,2017-11-26,2017,11
2075,2017-11-27,2017,11
2076,2017-11-28,2017,11
2077,2017-11-29,2017,11
2078,2017-11-30,2017,11
2079,2017-12-01,2017,12
2080,2017-12-02,2017,12
2081,2017-12-03,2017,12
2082,2017-12-04,2017,12
2083,2017-12-05,2017,12
2084,2017-12-06,2017,12
2085,2017-12-07,2017,12
2086,2017-12-08,2017,12
2087,2017-12-11,2017,12
2088,2017-12-12,2017,12
2089,2017-12-13,2017,12
2090,2017-12-14,2017,12
2091,2017-12-15,2017,12
2092,2017-12-16,2017,12
2093,2017-12-17,2017,12
2094,2017-12-18,2017,12
2095,2017-12-19,2017,12
2096,2017-12-20,2017,12
2097,2017-12-21,2017,12
2098,2017-12-22,2017,12
2099,2017-12-23,2017,12
2100,2017-12-24,2017,12
2101,2017-12-25,2017,12
2102,2017-12-26,2017,12
2103,2017-12-27,2017,12
2104,2017-12-28,2017,12
2105,2017-12-29,2017,12
2106,2017-12-30,2017,12
2107,2017-12-31,2017,12
2108,2018-01-01,2018,1
2109,2018-01-02,2018,1
2110,2018-01-03,2018,1
2111,2018-01-04,2018,1
2112,2018-01-05,2018,1
2113,2018-01-06,2018,1
2114,2018-01-08,2018,1
2115,2018-01-09,2018,1
2116,2018-01-10,2018,1
2117,2018-01-11,2018,1
2118,2018-01-12,2018,1
2119,2018-01-13,2018,1
2120,2018-01-14,2018,1
2121,2018-01-15,2018,1
2122,2018-01-16,2018,1
2123,2018-01-17,2018,1
2124,2018-01-18,2018,1
2125,2018-01-19,2018,1
2126,2018-01-21,2018,1
2127,2018-01-22,2018,1
2128,2018-01-23,2018,1
2129,2018-01-24,2018,1
2130,2018-01-25,2018,1
2131,2018-01-26,2018,1
2132,2018-01-27,2018,1
2133,2018-01-28,2018,1
2134,2018-01-29,2018,1
2135,2018-01-30,2018,1
2136,2018-01-31,2018,1
2137,2018-02-01,2018,2
2138,2018-02-02,2018,2
2139,2018-02-03,2018,2
2140,2018-02-04,2018,2
2141,2018-02-05,2018,2
2142,2018-02-06,2018,2
2143,2018-02-07,2018,2
2144,2018-02-08,2018,2
2145,2018-02-09,2018,2
2146,2018-02-10,2018,2
2147,2018-02-11,2018,2
2148,2018-02-12,2018,2
2149,2018-02-13,2018,2
2150,2018-02-14,2018,2
2151,2018-02-15,2018,2
2152,2018-02-16,2018,2
2153,2018-02-17,2018,2
2154,2018-02-18,2018,2
2155,2018-02-19,2018,2
2156,2018-02-20,2018,2
2157,2018-02-21,2018,2
2158,2018-02-22,2018,2
2159,2018-02-23,2018,2
2160,2018-02-24,2018,2
2161,2018-02-25,2018,2
2162,2018-02-26,2018,2
2163,2018-02-27,2018,2
2164,2018-02-28,2018,2
2165,2018-03-01,2018,3
2166,2018-03-02,2018,3
2167,2018-03-03,2018,3
2168,2018-03-04,2018,3
2169,2018-03-05,2018,3
2170,2018-03-06,2018,3
2171,2018-03-07,2018,3
2172,2018-03-08,2018,3
2173,2018-03-09,2018,3
2174,2018-03-10,2018,3
2175,2018-03-11,2018,3
2176,2018-03-12,2018,3
2177,2018-03-13,2018,3
2178,2018-03-14,2018,3
2179,2018-03-15,2018,3
2180,2018-03-16,2018,3
2181,2018-03-17,2018,3
2182,2018-03-18,2018,3
2183,2018-03-19,2018,3
2184,2018-03-20,2018,3
2185,2018-03-21,2018,3
2186,2018-03-22,2018,3
2187,2018-03-23,2018,3
2188,2018-03-24,2018,3
2189,2018-03-25,2018,3
2190,2018-03-26,2018,3
2191,2018-03-27,2018,3
2192,2018-03-28,2018,3
2193,2018-03-29,2018,3
2194,2018-03-30,2018,3
2195,2018-03-31,2018,3
2196,2018-04-01,2018,4
2197,2018-04-02,2018,4
2198,2018-04-03,2018,4
2199,2018-04-04,2018,4
2200,2018-04-05,2018,4
2201,2018-04-06,2018,4
2202,2018-04-07,2018,4
2203,2018-04-08,2018,4
2204,2018-04-09,2018,4
2205,2018-04-10,2018,4
2206,2018-04-11,2018,4
2207,2018-04-12,2018,4
2208,2018-04-13,2018,4
2209,2018-04-14,2018,4
2210,2018-04-15,2018,4
2211,2018-04-16,2018,4
2212,2018-04-17,2018,4
2213,2018-04-18,2018,4
2214,2018-04-19,2018,4
2215,2018-04-20,2018,4
2216,2018-04-21,2018,4
2217,2018-04-22,2018,4
2218,2018-04-23,2018,4
2219,2018-04-24,2018,4
2220,2018-04-25,2018,4
2221,2018-04-26,2018,4
2222,2018-04-27,2018,4
2223,2018-04-28,2018,4
2224,2018-04-29,2018,4
2225,2018-04-30,2018,4
2226,2018-05-01,2018,5
2227,2018-05-02,2018,5
2228,2018-05-03,2018,5
2229,2018-05-04,2018,5
2230,2018-05-05,2018,5
2231,2018-05-06,2018,5
2232,2018-05-07,2018,5
2233,2018-05-08,2018,5
2234,2018-05-09,2018,5
2235,2018-05-10,2018,5
2236,2018-05-11,2018,5
2237,2018-05-13,2018,5
2238,2018-05-14,2018,5
2239,2018-05-15,2018,5
2240,2018-05-16,2018,5
2241,2018-05-17,2018,5
2242,2018-05-18,2018,5
2243,2018-05-19,2018,5
2244,2018-05-20,2018,5
2245,2018-05-21,2018,5
2246,2018-05-22,2018,5
2247,2018-05-23,2018,5
2248,2018-05-24,2018,5
2249,2018-05-25,2018,5
2250,2018-05-26,2018,5
2251,2018-05-27,2018,5
2252,2018-05-28,2018,5
2253,2018-05-29,2018,5
2254,2018-05-30,2018,5
2255,2018-05-31,2018,5
2256,2018-06-01,2018,6
2257,2018-06-02,2018,6
2258,2018-06-03,2018,6
2259,2018-06-04,2018,6
2260,2018-06-05,2018,6
2261,2018-06-06,2018,6
2262,2018-06-07,2018,6
2263,2018-06-08,2018,6
2264,2018-06-09,2018,6
2265,2018-06-10,2018,6
2266,2018-06-11,2018,6
2267,2018-06-12,2018,6
2268,2018-06-13,2018,6
2269,2018-06-14,2018,6
2270,2018-06-15,2018,6
2271,2018-06-16,2018,6
2272,2018-06-17,2018,6
2273,2018-06-18,2018,6
2274,2018-06-19,2018,6
2275,2018-06-20,2018,6
2276,2018-06-21,2018,6
2277,2018-06-22,2018,6
2278,2018-06-23,2018,6
2279,2018-06-24,2018,6
2280,2018-06-25,2018,6
2281,2018-06-26,2018,6
2282,2018-06-27,2018,6
2283,2018-06-28,2018,6
2284,2018-06-29,2018,6
2285,2018-06-30,2018,6
2286,2018-07-01,2018,7
2287,2018-07-02,2018,7
2288,2018-07-03,2018,7
2289,2018-07-04,2018,7
2290,2018-07-05,2018,7
2291,2018-07-06,2018,7
2292,2018-07-07,2018,7
2293,2018-07-08,2018,7
2294,2018-07-09,2018,7
2295,2018-07-10,2018,7
